# mega_sweep  Sun Jul 19 00:46:22 2026  (bench/tune.py)
NVIDIA GeForce RTX 5090, 3090 MHz, 292 MHz, 29

################ NPROB=64  reps=1000  dtype=f32 ################
# mega sweep | NPROB=64 reps=1000 dtype=f32 | ns/problem (lower=better) | optin_smem=99KB
# contenders: BLOCK(SIMT, TB swept) | WARP(WPB swept) | THREAD(SIMT, TPB swept) | NV(cuBLASDx/cuSOLVERDx, forced; f32<=128, f64<=64)
# THREAD stages operands global->registers->global in the per-problem-contiguous layout (uncoalesced; the layout tax is IN the timing).
posv  N=32  | BLOCK  tb32=1372.4623  tb64=1386.2827  tb128=1386.2617  tb256=1395.0367  | WARP  w1=1470.1412  w2=1478.5480  w4=1533.7160  w8=2448.8764  w16=4863.7458  w32=9729.6965  | THREAD  t32=7749.9039  t64=14678.8388  t128=14599.1160  t256=12553.1164  || block tb32=1372.4623  warp w1=1470.1412  thread t32=7749.9039  nv=277.4079  -> NVIDIA (4.95x)
posv  N=48  | BLOCK  tb32=2512.4561  tb64=2385.9160  tb128=2386.2830  tb256=2399.8729  | WARP  w1=2794.8912  w2=2811.0717  w4=2909.3682  w8=4543.6799  w16=8991.0007  w32=17994.7285  | THREAD  t32=42289.9669  t64=49067.3054  t128=48996.6462  t256=47948.3184  || block tb64=2385.9160  warp w1=2794.8912  thread t32=42289.9669  nv=725.0669  -> NVIDIA (3.29x)
posv  N=64  | BLOCK  tb32=4034.9268  tb64=3645.3519  tb128=3649.2961  tb256=3667.6883  | WARP  w1=4351.8949  w2=4360.9233  w4=4548.5218  w8=7329.0481  w16=14339.3098  w32=28725.3047  | THREAD  t32=105417.6957  t64=111579.2421  t128=111509.4415  t256=110128.4740  || block tb64=3645.3519  warp w1=4351.8949  thread t32=105417.6957  nv=1055.0169  -> NVIDIA (3.46x)
posv  N=96  | BLOCK  tb32=8332.0504  tb64=7105.3794  tb128=6693.1093  tb256=6722.9885  | WARP  w1=9162.2484  w2=9309.5479  w4=10900.5250  w8=16305.1276  w16=29923.7208  w32=59960.4986  | THREAD  t32=185004.5207  t64=189898.1338  t128=189812.6098  t256=188097.1901  || block tb128=6693.1093  warp w1=9162.2484  thread t32=185004.5207  -> BLOCK (1.37x)
posv  N=128 | BLOCK  tb32=15011.5164  tb64=12080.4492  tb128=10816.6298  tb256=10852.3828  | WARP  w1=16008.0103  w2=17000.8075  w4=24876.3501  w8=30570.1875  w16=53281.6947  w32=106826.2273  | THREAD  t32=FAIL  t64=FAIL  t128=FAIL  t256=FAIL  || block tb128=10816.6298  warp w1=16008.0103  -> BLOCK (1.48x)



################ NPROB=1024  reps=500  dtype=f32 ################
# mega sweep | NPROB=1024 reps=500 dtype=f32 | ns/problem (lower=better) | optin_smem=99KB
# contenders: BLOCK(SIMT, TB swept) | WARP(WPB swept) | THREAD(SIMT, TPB swept) | NV(cuBLASDx/cuSOLVERDx, forced; f32<=128, f64<=64)
# THREAD stages operands global->registers->global in the per-problem-contiguous layout (uncoalesced; the layout tax is IN the timing).
dot   N=4   | BLOCK  tb32=1.3898  tb64=1.3141  tb128=1.3206  tb256=1.3246  | WARP  w1=1.2978  w2=1.2947  w4=1.3173  w8=1.2989  w16=1.3135  w32=1.2681  | THREAD  t32=1.3557  t64=1.3533  t128=1.3401  t256=1.3311  || block tb64=1.3141  warp w32=1.2681  thread t256=1.3311  nv=1.4024  -> WARP (1.11x)
dot   N=6   | BLOCK  tb32=1.3264  tb64=1.3356  tb128=1.3360  tb256=1.3550  | WARP  w1=1.3031  w2=1.2966  w4=1.3097  w8=1.3103  w16=1.3149  w32=1.2651  | THREAD  t32=1.3591  t64=1.3430  t128=1.3403  t256=1.3092  || block tb32=1.3264  warp w32=1.2651  thread t256=1.3092  nv=1.4109  -> WARP (1.12x)
dot   N=8   | BLOCK  tb32=1.3614  tb64=1.3751  tb128=1.3765  tb256=1.4168  | WARP  w1=1.3006  w2=1.2945  w4=1.3100  w8=1.3037  w16=1.3090  w32=1.2643  | THREAD  t32=1.3483  t64=1.3073  t128=1.2962  t256=1.3014  || block tb32=1.3614  warp w32=1.2643  thread t128=1.2962  nv=1.4015  -> WARP (1.11x)
dot   N=12  | BLOCK  tb32=1.3879  tb64=1.4077  tb128=1.4029  tb256=1.4775  | WARP  w1=1.3032  w2=1.3004  w4=1.3148  w8=1.3100  w16=1.3128  w32=1.2701  | THREAD  t32=1.2975  t64=1.2897  t128=1.2985  t256=1.2917  || block tb32=1.3879  warp w32=1.2701  thread t64=1.2897  nv=1.4086  -> WARP (1.11x)
dot   N=16  | BLOCK  tb32=1.4257  tb64=1.4481  tb128=1.4457  tb256=1.5656  | WARP  w1=1.2968  w2=1.2907  w4=1.2949  w8=1.3127  w16=1.3095  w32=1.2661  | THREAD  t32=1.2885  t64=1.4164  t128=1.6821  t256=2.3044  || block tb32=1.4257  warp w32=1.2661  thread t32=1.2885  nv=1.4000  -> WARP (1.11x)
dot   N=24  | BLOCK  tb32=1.5031  tb64=1.5418  tb128=1.5296  tb256=1.7464  | WARP  w1=1.3010  w2=1.2859  w4=1.3103  w8=1.2985  w16=1.2963  w32=1.2669  | THREAD  t32=1.3741  t64=1.4985  t128=1.6770  t256=2.1621  || block tb32=1.5031  warp w32=1.2669  thread t32=1.3741  nv=1.4094  -> WARP (1.11x)
dot   N=32  | BLOCK  tb32=1.5402  tb64=1.5780  tb128=1.5687  tb256=1.8263  | WARP  w1=1.2978  w2=1.2989  w4=1.3214  w8=1.3228  w16=1.3218  w32=1.2694  | THREAD  t32=2.2711  t64=2.6688  t128=3.9567  t256=6.5839  || block tb32=1.5402  warp w32=1.2694  thread t32=2.2711  nv=1.3983  -> WARP (1.10x)
dot   N=48  | BLOCK  tb32=1.6945  tb64=1.6193  tb128=1.6129  tb256=1.8795  | WARP  w1=1.4139  w2=1.2867  w4=1.2894  w8=1.2846  w16=1.2907  w32=1.2633  | THREAD  t32=2.3888  t64=2.6348  t128=3.4977  t256=5.7406  || block tb128=1.6129  warp w32=1.2633  thread t32=2.3888  nv=1.4181  -> WARP (1.12x)
dot   N=64  | BLOCK  tb32=1.7287  tb64=1.6559  tb128=1.6520  tb256=1.9654  | WARP  w1=1.4065  w2=1.2986  w4=1.2956  w8=1.2914  w16=1.2862  w32=1.2653  | THREAD  t32=3.8220  t64=4.4741  t128=6.8849  t256=12.2248  || block tb128=1.6520  warp w32=1.2653  thread t32=3.8220  nv=1.4118  -> WARP (1.12x)
dot   N=96  | BLOCK  tb32=1.9085  tb64=1.8073  tb128=1.6973  tb256=2.0200  | WARP  w1=1.5322  w2=1.3311  w4=1.2868  w8=1.2931  w16=1.2945  w32=1.4021  | THREAD  t32=5.3559  t64=6.3704  t128=9.9547  t256=18.2530  || block tb128=1.6973  warp w4=1.2868  thread t32=5.3559  nv=1.4222  -> WARP (1.11x)
dot   N=128 | BLOCK  tb32=2.0635  tb64=1.8539  tb128=1.7474  tb256=2.1054  | WARP  w1=1.6488  w2=1.4556  w4=1.4204  w8=1.4053  w16=1.4353  w32=1.5401  | THREAD  t32=6.8708  t64=8.0921  t128=12.8142  t256=23.5649  || block tb128=1.7474  warp w8=1.4053  thread t32=6.8708  nv=1.4193  -> WARP (1.01x)

gemv  N=4   | BLOCK  tb32=1.3119  tb64=1.3124  tb128=1.3076  tb256=1.3102  | WARP  w1=1.3108  w2=1.3220  w4=1.3525  w8=1.3453  w16=1.3327  w32=1.2911  | THREAD  t32=1.3323  t64=1.3016  t128=1.3062  t256=1.6404  || block tb128=1.3076  warp w32=1.2911  thread t64=1.3016  nv=1.7708  -> WARP (1.37x)
gemv  N=6   | BLOCK  tb32=1.3299  tb64=1.3378  tb128=1.3360  tb256=1.3554  | WARP  w1=1.3082  w2=1.3125  w4=1.3120  w8=1.3115  w16=1.3021  w32=1.2817  | THREAD  t32=1.3217  t64=1.3062  t128=1.4853  t256=2.0892  || block tb32=1.3299  warp w32=1.2817  thread t64=1.3062  nv=1.7955  -> WARP (1.40x)
gemv  N=8   | BLOCK  tb32=1.4317  tb64=1.4413  tb128=1.4380  tb256=1.5704  | WARP  w1=1.4428  w2=1.3098  w4=1.3011  w8=1.3046  w16=1.3030  w32=1.3268  | THREAD  t32=1.7056  t64=2.3974  t128=3.9260  t256=7.8694  || block tb32=1.4317  warp w4=1.3011  thread t32=1.7056  nv=1.6500  -> WARP (1.27x)
gemv  N=12  | BLOCK  tb32=1.5566  tb64=1.5679  tb128=1.5648  tb256=1.7961  | WARP  w1=1.5731  w2=1.3798  w4=1.3541  w8=1.3667  w16=1.3962  w32=1.5144  | THREAD  t32=2.1762  t64=3.2495  t128=5.2468  t256=9.7148  || block tb32=1.5566  warp w4=1.3541  thread t32=2.1762  nv=1.8957  -> WARP (1.40x)
gemv  N=16  | BLOCK  tb32=1.7728  tb64=1.7823  tb128=1.7803  tb256=2.2327  | WARP  w1=1.7886  w2=1.6236  w4=1.6197  w8=1.6273  w16=1.6471  w32=1.7347  | THREAD  t32=4.5451  t64=7.4262  t128=14.5009  t256=26.8368  || block tb32=1.7728  warp w4=1.6197  thread t32=4.5451  nv=2.2316  -> WARP (1.38x)
gemv  N=24  | BLOCK  tb32=2.0358  tb64=2.0443  tb128=2.0415  tb256=2.6913  | WARP  w1=2.0528  w2=1.9160  w4=1.9287  w8=1.9275  w16=1.9559  w32=2.0878  | THREAD  t32=16.0320  t64=17.7461  t128=32.1078  t256=63.3036  || block tb32=2.0358  warp w2=1.9160  thread t32=16.0320  nv=2.0290  -> WARP (1.06x)
gemv  N=32  | BLOCK  tb32=2.3980  tb64=2.4077  tb128=2.4030  tb256=3.4168  | WARP  w1=2.4151  w2=2.3522  w4=2.3481  w8=2.3684  w16=2.3989  w32=2.5465  | THREAD  t32=51.1303  t64=55.4624  t128=79.3246  t256=129.7008  || block tb32=2.3980  warp w4=2.3481  thread t32=51.1303  nv=2.3827  -> WARP (1.01x)
gemv  N=48  | BLOCK  tb32=5.2285  tb64=3.1047  tb128=3.1170  tb256=4.6068  | WARP  w1=5.2129  w2=5.2233  w4=5.2682  w8=5.2650  w16=5.2915  w32=5.5122  | THREAD  t32=109.8376  t64=115.7444  t128=169.2820  t256=277.4077  || block tb64=3.1047  warp w1=5.2129  thread t32=109.8376  nv=4.2572  -> BLOCK (1.37x)
gemv  N=64  | BLOCK  tb32=7.5187  tb64=4.4108  tb128=4.4121  tb256=6.6669  | WARP  w1=7.5112  w2=7.5461  w4=7.5293  w8=7.5157  w16=7.5685  w32=7.8413  | THREAD  t32=192.0443  t64=202.3930  t128=296.5617  t256=491.4534  || block tb64=4.4108  warp w1=7.5112  thread t32=192.0443  nv=6.6350  -> BLOCK (1.50x)
gemv  N=96  | BLOCK  tb32=15.8632  tb64=11.2081  tb128=7.4940  tb256=10.4998  | WARP  w1=15.8477  w2=15.8683  w4=15.9200  w8=15.9021  w16=16.0007  w32=16.4708  | THREAD  t32=596.2637  t64=631.8959  t128=665.5031  t256=1096.1374  || block tb128=7.4940  warp w1=15.8477  thread t32=596.2637  nv=15.3074  -> BLOCK (2.04x)
gemv  N=128 | BLOCK  tb32=27.4922  tb64=14.8818  tb128=11.4248  tb256=15.2392  | WARP  w1=27.5346  w2=27.5976  w4=27.5415  w8=27.5265  w16=27.6141  w32=28.3423  | THREAD  t32=1406.5518  t64=1440.1026  t128=1523.9791  t256=2252.4570  || block tb128=11.4248  warp w8=27.5265  thread t32=1406.5518  nv=39.0557  -> BLOCK (3.42x)

gemm  N=4   | BLOCK  tb32=1.3085  tb64=1.3087  tb128=1.3013  tb256=1.3138  | WARP  w1=1.3056  w2=1.3206  w4=1.3445  w8=1.3585  w16=1.3388  w32=1.2835  | THREAD  t32=1.3023  t64=1.8465  t128=2.8105  t256=4.6514  || block tb128=1.3013  warp w32=1.2835  thread t32=1.3023  nv=1.7966  -> WARP (1.40x)
gemm  N=6   | BLOCK  tb32=1.5320  tb64=1.4296  tb128=1.4187  tb256=1.5020  | WARP  w1=1.4162  w2=1.3096  w4=1.3067  w8=1.3038  w16=1.3052  w32=1.4967  | THREAD  t32=2.0345  t64=3.1122  t128=5.1714  t256=9.2635  || block tb128=1.4187  warp w8=1.3038  thread t32=2.0345  nv=1.8437  -> WARP (1.41x)
gemm  N=8   | BLOCK  tb32=1.6588  tb64=1.5198  tb128=1.5094  tb256=1.6754  | WARP  w1=1.3749  w2=1.3071  w4=1.3077  w8=1.3032  w16=1.3058  w32=1.4332  | THREAD  t32=8.5896  t64=13.2925  t128=24.6436  t256=41.6070  || block tb128=1.5094  warp w8=1.3032  thread t32=8.5896  nv=1.5387  -> WARP (1.18x)
gemm  N=12  | BLOCK  tb32=1.8679  tb64=1.6343  tb128=1.6392  tb256=1.9528  | WARP  w1=1.8940  w2=1.7269  w4=1.7715  w8=1.7683  w16=2.0401  w32=3.5225  | THREAD  t32=15.3086  t64=21.4380  t128=39.8161  t256=65.4200  || block tb64=1.6343  warp w2=1.7269  thread t32=15.3086  nv=2.0472  -> BLOCK (1.25x)
gemm  N=16  | BLOCK  tb32=2.2234  tb64=1.8884  tb128=1.9002  tb256=2.4580  | WARP  w1=1.8165  w2=1.7050  w4=1.7933  w8=1.8238  w16=2.2632  w32=FAIL  | THREAD  t32=36.8095  t64=59.3509  t128=89.9914  t256=146.1133  || block tb64=1.8884  warp w2=1.7050  thread t32=36.8095  nv=1.8181  -> WARP (1.07x)
gemm  N=24  | BLOCK  tb32=4.8171  tb64=3.9754  tb128=3.9373  tb256=4.2752  | WARP  w1=4.8576  w2=4.8447  w4=5.1006  w8=4.9668  w16=6.2676  w32=12.0876  | THREAD  t32=136.2693  t64=199.1473  t128=253.0230  t256=398.3056  || block tb128=3.9373  warp w2=4.8447  thread t32=136.2693  nv=3.8893  -> NVIDIA (1.01x)
gemm  N=32  | BLOCK  tb32=8.6604  tb64=6.9254  tb128=6.6471  tb256=7.1812  | WARP  w1=8.7136  w2=9.7698  w4=8.9926  w8=8.9185  w16=13.7390  w32=25.7365  | THREAD  t32=417.1983  t64=456.5132  t128=534.3718  t256=818.5421  || block tb128=6.6471  warp w1=8.7136  thread t32=417.1983  nv=4.3384  -> NVIDIA (1.53x)
gemm  N=48  | BLOCK  tb32=36.3822  tb64=21.8566  tb128=19.6281  tb256=19.1153  | WARP  w1=36.5143  w2=37.2116  w4=37.3389  w8=30.7712  w16=54.1178  w32=80.7791  | THREAD  t32=1290.2245  t64=1352.6864  t128=1586.4129  t256=2365.0555  || block tb256=19.1153  warp w8=30.7712  thread t32=1290.2245  nv=11.4875  -> NVIDIA (1.66x)
gemm  N=64  | BLOCK  tb32=116.4017  tb64=60.1521  tb128=35.3659  tb256=35.3412  | WARP  w1=116.3688  w2=111.3392  w4=119.4938  w8=121.9987  w16=127.1395  w32=187.6032  | THREAD  t32=3100.6753  t64=3298.8414  t128=3546.5138  t256=5070.5776  || block tb256=35.3412  warp w2=111.3392  thread t32=3100.6753  nv=19.3645  -> NVIDIA (1.83x)
gemm  N=96  | BLOCK  tb32=570.1297  tb64=293.9635  tb128=153.9793  tb256=143.2892  | WARP  w1=570.6851  w2=571.4479  w4=573.2767  w8=571.9648  w16=599.4986  w32=929.3012  | THREAD  t32=10459.9857  t64=10852.6336  t128=11675.0004  t256=15579.6999  || block tb256=143.2892  warp w1=570.6851  thread t32=10459.9857  -> BLOCK (3.98x)
gemm  N=128 | BLOCK  tb32=1482.0638  tb64=746.9330  tb128=387.4599  tb256=348.7586  | WARP  w1=1484.9638  w2=1488.6737  w4=1494.3382  w8=1485.3541  w16=1585.8826  w32=2897.0724  | THREAD  t32=FAIL  t64=FAIL  t128=FAIL  t256=FAIL  || block tb256=348.7586  warp w1=1484.9638  -> BLOCK (4.26x)

chol  N=4   | BLOCK  tb32=1.7797  tb64=1.8544  tb128=1.8525  tb256=2.3646  | WARP  w1=1.7889  w2=1.7853  w4=1.7864  w8=1.7860  w16=1.7947  w32=2.0334  | THREAD  t32=1.7765  t64=1.7878  t128=1.9918  t256=2.9559  || block tb32=1.7797  warp w2=1.7853  thread t32=1.7765  nv=1.8799  -> THREAD (1.06x)
chol  N=6   | BLOCK  tb32=2.8529  tb64=3.0785  tb128=3.0654  tb256=4.8153  | WARP  w1=2.6347  w2=2.7577  w4=2.7657  w8=2.6877  w16=2.6896  w32=3.1467  | THREAD  t32=1.9112  t64=2.4569  t128=3.5072  t256=5.5780  || block tb32=2.8529  warp w1=2.6347  thread t32=1.9112  nv=1.9821  -> THREAD (1.04x)
chol  N=8   | BLOCK  tb32=3.7991  tb64=4.0729  tb128=4.0827  tb256=6.8772  | WARP  w1=4.2084  w2=4.1150  w4=4.1213  w8=4.1479  w16=4.3606  w32=5.2978  | THREAD  t32=8.7565  t64=10.6159  t128=19.0110  t256=28.1254  || block tb32=3.7991  warp w2=4.1150  thread t32=8.7565  nv=2.7836  -> NVIDIA (1.36x)
chol  N=12  | BLOCK  tb32=6.2544  tb64=6.7708  tb128=6.6139  tb256=11.9935  | WARP  w1=6.6534  w2=6.6281  w4=6.6877  w8=6.6860  w16=7.2802  w32=8.9005  | THREAD  t32=17.6516  t64=22.5817  t128=35.8563  t256=53.8983  || block tb32=6.2544  warp w2=6.6281  thread t32=17.6516  nv=3.5863  -> NVIDIA (1.74x)
chol  N=16  | BLOCK  tb32=9.2697  tb64=10.0887  tb128=9.7423  tb256=17.5862  | WARP  w1=9.9355  w2=9.9149  w4=9.9601  w8=10.0487  w16=10.9568  w32=13.6037  | THREAD  t32=38.3082  t64=60.3503  t128=74.1919  t256=140.4528  || block tb32=9.2697  warp w2=9.9149  thread t32=38.3082  nv=4.1533  -> NVIDIA (2.23x)
chol  N=24  | BLOCK  tb32=14.0485  tb64=15.4221  tb128=14.7742  tb256=27.4199  | WARP  w1=14.8952  w2=14.9769  w4=15.1291  w8=15.1940  w16=17.3682  w32=24.9408  | THREAD  t32=124.8478  t64=139.3701  t128=230.6166  t256=425.3541  || block tb32=14.0485  warp w1=14.8952  thread t32=124.8478  nv=6.8010  -> NVIDIA (2.07x)
chol  N=32  | BLOCK  tb32=20.8287  tb64=23.9036  tb128=21.8491  tb256=40.1697  | WARP  w1=22.1080  w2=22.1206  w4=22.3823  w8=22.7709  w16=26.8585  w32=42.1394  | THREAD  t32=265.4168  t64=323.6216  t128=799.7523  t256=1089.8438  || block tb32=20.8287  warp w1=22.1080  thread t32=265.4168  nv=8.4063  -> NVIDIA (2.48x)
chol  N=48  | BLOCK  tb32=39.3426  tb64=40.7308  tb128=37.7323  tb256=69.4836  | WARP  w1=41.5558  w2=41.6043  w4=42.2165  w8=42.4886  w16=61.8459  w32=112.0529  | THREAD  t32=825.2500  t64=2253.4329  t128=2891.9475  t256=3170.5279  || block tb128=37.7323  warp w1=41.5558  thread t32=825.2500  nv=14.8360  -> NVIDIA (2.54x)
chol  N=64  | BLOCK  tb32=97.8838  tb64=92.9382  tb128=89.6175  tb256=106.3279  | WARP  w1=103.5983  w2=69.8082  w4=71.8534  w8=71.4926  w16=100.9740  w32=224.4151  | THREAD  t32=4493.7905  t64=6235.9599  t128=6834.6853  t256=7178.7648  || block tb128=89.6175  warp w2=69.8082  thread t32=4493.7905  nv=23.0996  -> NVIDIA (3.02x)
chol  N=96  | BLOCK  tb32=264.4919  tb64=211.4854  tb128=198.1578  tb256=209.1856  | WARP  w1=269.0462  w2=310.0159  w4=336.9706  w8=288.4521  w16=514.5498  w32=607.3392  | THREAD  t32=8709.3452  t64=9379.0682  t128=10222.0515  t256=11216.7481  || block tb128=198.1578  warp w1=269.0462  thread t32=8709.3452  nv=53.5162  -> NVIDIA (3.70x)
chol  N=128 | BLOCK  tb32=763.2066  tb64=560.9617  tb128=479.0914  tb256=464.8471  | WARP  w1=768.0988  w2=812.4591  w4=918.4838  w8=839.2722  w16=1114.8732  w32=1226.1358  | THREAD  t32=20732.7642  t64=21867.3065  t128=22743.0254  t256=25118.8487  || block tb256=464.8471  warp w1=768.0988  thread t32=20732.7642  nv=125.4749  -> NVIDIA (3.70x)

trsv  N=4   | BLOCK  tb32=1.8704  tb64=1.9040  tb128=1.8962  tb256=2.4809  | WARP  w1=1.8486  w2=1.7716  w4=1.7719  w8=1.7721  w16=1.7700  w32=1.9673  | THREAD  t32=1.7683  t64=1.7704  t128=1.7859  t256=1.7721  || block tb32=1.8704  warp w16=1.7700  thread t32=1.7683  nv=2.2813  -> THREAD (1.29x)
trsv  N=6   | BLOCK  tb32=2.5429  tb64=2.5775  tb128=2.5706  tb256=3.8587  | WARP  w1=2.4417  w2=2.2552  w4=2.2494  w8=2.2288  w16=2.3178  w32=2.6232  | THREAD  t32=1.7694  t64=1.7761  t128=1.8036  t256=2.1256  || block tb32=2.5429  warp w8=2.2288  thread t32=1.7694  nv=2.4986  -> THREAD (1.41x)
trsv  N=8   | BLOCK  tb32=3.1850  tb64=3.2449  tb128=3.2141  tb256=5.0943  | WARP  w1=3.0290  w2=2.9469  w4=2.9570  w8=2.9690  w16=3.0700  w32=3.5239  | THREAD  t32=2.0845  t64=2.4978  t128=3.3414  t256=4.9761  || block tb32=3.1850  warp w2=2.9469  thread t32=2.0845  nv=2.2630  -> THREAD (1.09x)
trsv  N=12  | BLOCK  tb32=4.9282  tb64=5.0103  tb128=5.0290  tb256=8.4862  | WARP  w1=4.5077  w2=4.5011  w4=4.4943  w8=4.4672  w16=4.6110  w32=5.0061  | THREAD  t32=2.7007  t64=3.2704  t128=4.5835  t256=7.6681  || block tb32=4.9282  warp w8=4.4672  thread t32=2.7007  nv=2.5361  -> NVIDIA (1.06x)
trsv  N=16  | BLOCK  tb32=6.6562  tb64=6.7874  tb128=6.7545  tb256=11.5320  | WARP  w1=6.0751  w2=6.0961  w4=6.0990  w8=6.1138  w16=6.1927  w32=6.6550  | THREAD  t32=4.1680  t64=6.0774  t128=9.7065  t256=16.6727  || block tb32=6.6562  warp w1=6.0751  thread t32=4.1680  nv=2.6951  -> NVIDIA (1.55x)
trsv  N=24  | BLOCK  tb32=10.0795  tb64=10.1957  tb128=10.2103  tb256=17.8405  | WARP  w1=9.2501  w2=9.3519  w4=9.3196  w8=9.2571  w16=9.4608  w32=10.0690  | THREAD  t32=56.3877  t64=59.5800  t128=72.7925  t256=99.9530  || block tb32=10.0795  warp w1=9.2501  thread t32=56.3877  nv=3.3006  -> NVIDIA (2.80x)
trsv  N=32  | BLOCK  tb32=13.5441  tb64=13.7258  tb128=13.7550  tb256=23.8891  | WARP  w1=12.4747  w2=12.4541  w4=12.4272  w8=12.3720  w16=12.6734  w32=13.3282  | THREAD  t32=101.2549  t64=105.0890  t128=129.0016  t256=177.4153  || block tb32=13.5441  warp w8=12.3720  thread t32=101.2549  nv=3.5529  -> NVIDIA (3.48x)
trsv  N=48  | BLOCK  tb32=21.6057  tb64=20.4493  tb128=20.4533  tb256=36.3167  | WARP  w1=21.8762  w2=22.0036  w4=22.0144  w8=22.0655  w16=22.5781  w32=23.9573  | THREAD  t32=220.4506  t64=225.8556  t128=280.0277  t256=385.2424  || block tb64=20.4493  warp w1=21.8762  thread t32=220.4506  nv=14.5805  -> NVIDIA (1.40x)
trsv  N=64  | BLOCK  tb32=30.5546  tb64=27.3722  tb128=27.4095  tb256=48.8508  | WARP  w1=30.9658  w2=30.9867  w4=31.0642  w8=31.0347  w16=31.7139  w32=33.5207  | THREAD  t32=387.5133  t64=397.7809  t128=492.0557  t256=681.7594  || block tb64=27.3722  warp w1=30.9658  thread t32=387.5133  nv=20.1974  -> NVIDIA (1.36x)
trsv  N=96  | BLOCK  tb32=52.3722  tb64=44.6794  tb128=41.3036  tb256=73.8923  | WARP  w1=53.1703  w2=53.1112  w4=53.2171  w8=53.1989  w16=54.1339  w32=56.9398  | THREAD  t32=1188.1307  t64=1026.2549  t128=1100.6512  t256=1558.2765  || block tb128=41.3036  warp w2=53.1112  thread t64=1026.2549  nv=52.4140  -> BLOCK (1.27x)
trsv  N=128 | BLOCK  tb32=78.6186  tb64=62.9956  tb128=55.3642  tb256=99.0943  | WARP  w1=79.8646  w2=79.8752  w4=79.8957  w8=79.9432  w16=81.2767  w32=85.1383  | THREAD  t32=3002.4140  t64=3003.2661  t128=3135.2076  t256=3861.5323  || block tb128=55.3642  warp w1=79.8646  thread t32=3002.4140  nv=118.6906  -> BLOCK (2.14x)

posv  N=4   | BLOCK  tb32=2.9962  tb64=3.1529  tb128=3.1267  tb256=4.9456  | WARP  w1=2.8680  w2=2.6831  w4=2.7925  w8=2.7866  w16=3.9031  w32=4.3214  | THREAD  t32=1.8089  t64=1.8572  t128=1.9843  t256=2.2115  || block tb32=2.9962  warp w2=2.6831  thread t32=1.8089  nv=2.9677  -> THREAD (1.64x)
posv  N=6   | BLOCK  tb32=4.8766  tb64=5.1311  tb128=5.0676  tb256=8.8826  | WARP  w1=4.2555  w2=4.5761  w4=5.2019  w8=5.3444  w16=5.6255  w32=6.2907  | THREAD  t32=2.4006  t64=2.4894  t128=2.6838  t256=3.1288  || block tb32=4.8766  warp w1=4.2555  thread t32=2.4006  nv=3.5816  -> THREAD (1.49x)
posv  N=8   | BLOCK  tb32=6.5054  tb64=6.8758  tb128=6.7588  tb256=12.1913  | WARP  w1=6.3655  w2=6.5639  w4=7.1642  w8=7.2150  w16=8.1557  w32=9.6176  | THREAD  t32=7.5990  t64=8.2731  t128=11.3372  t256=15.7933  || block tb32=6.5054  warp w1=6.3655  thread t32=7.5990  nv=4.3867  -> NVIDIA (1.45x)
posv  N=12  | BLOCK  tb32=10.7543  tb64=11.3894  tb128=11.1504  tb256=21.1209  | WARP  w1=10.0182  w2=10.1778  w4=11.7543  w8=11.8782  w16=12.6047  w32=14.6128  | THREAD  t32=16.3690  t64=19.4907  t128=25.8418  t256=32.5521  || block tb32=10.7543  warp w1=10.0182  thread t32=16.3690  nv=5.4647  -> NVIDIA (1.83x)
posv  N=16  | BLOCK  tb32=15.2067  tb64=16.2285  tb128=15.6934  tb256=29.4948  | WARP  w1=14.1947  w2=14.3403  w4=14.5007  w8=14.4998  w16=15.6692  w32=19.7118  | THREAD  t32=32.2902  t64=46.8739  t128=54.5161  t256=85.6295  || block tb32=15.2067  warp w1=14.1947  thread t32=32.2902  nv=6.4209  -> NVIDIA (2.21x)
posv  N=24  | BLOCK  tb32=23.1135  tb64=24.8129  tb128=23.8528  tb256=45.3318  | WARP  w1=21.5501  w2=21.7785  w4=21.9585  w8=22.0226  w16=24.7755  w32=34.5859  | THREAD  t32=126.4425  t64=137.9625  t128=232.1736  t256=400.4799  || block tb32=23.1135  warp w1=21.5501  thread t32=126.4425  nv=9.6354  -> NVIDIA (2.24x)
posv  N=32  | BLOCK  tb32=34.0999  tb64=37.4739  tb128=34.9949  tb256=65.7540  | WARP  w1=31.5433  w2=31.5169  w4=31.9420  w8=32.1646  w16=37.7150  w32=61.1960  | THREAD  t32=253.2371  t64=353.7814  t128=792.0545  t256=999.0988  || block tb32=34.0999  warp w2=31.5169  thread t32=253.2371  nv=12.0807  -> NVIDIA (2.61x)
posv  N=48  | BLOCK  tb32=60.3846  tb64=60.1256  tb128=57.7257  tb256=105.7675  | WARP  w1=61.1807  w2=62.7973  w4=63.5127  w8=63.6236  w16=90.6861  w32=152.5631  | THREAD  t32=1020.0599  t64=2444.6328  t128=3032.5576  t256=3125.4374  || block tb128=57.7257  warp w1=61.1807  thread t32=1020.0599  nv=45.0367  -> NVIDIA (1.28x)
posv  N=64  | BLOCK  tb32=156.8646  tb64=148.4666  tb128=144.9802  tb256=165.8713  | WARP  w1=157.1303  w2=107.8566  w4=111.2789  w8=103.3493  w16=151.3219  w32=291.6824  | THREAD  t32=4807.8341  t64=6479.9520  t128=6991.5435  t256=7029.8913  || block tb128=144.9802  warp w8=103.3493  thread t32=4807.8341  nv=64.8747  -> NVIDIA (1.59x)
